product_rating,total_reviews,purchased_last_month,discounted_price,original_price,is_sponsored,discount_percentage,product_category_Cameras,product_category_Chargers & Cables,product_category_Gaming,product_category_Headphones,product_category_Laptops,product_category_Networking,product_category_Other Electronics,product_category_Phones,product_category_Power & Batteries,product_category_Printers & Scanners,product_category_Smart Home,product_category_Speakers,product_category_Storage,product_category_TV & Display,product_category_Wearables,is_best_seller_Amazon's,is_best_seller_Best Seller,is_best_seller_Ends in,is_best_seller_Limited time deal,is_best_seller_No Badge,is_best_seller_Save 12%,is_best_seller_Save 17%,is_best_seller_Save 18%,is_best_seller_Save 30%,product_category_label,sales_volume,sales_revenue,discount_flag
4.6,1318,50,337,337,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,50,16850,No Discount
4.2,2058,200,19.1,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Speakers,200,3820.0000000000005,No Discount
4.5,115,100,48.99,54.99,0,10.91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,100,4899,Discounted
3.8,3304,200,40.99,40.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,200,8198,No Discount
4.6,73,100,71.89,109.99,0,34.64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Speakers,100,7189,Discounted
4.8,5525,500,7.29,7.29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,500,3645,No Discount
4.8,202,400,19.98,19.98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chargers & Cables,400,7992,No Discount
4.1,336,200,49.99,49.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chargers & Cables,200,9998,No Discount
4.8,353,50,238,238,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,50,11900,No Discount
4.4,1380,100,269,269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,100,26900,No Discount
4.3,125,50,359.95,464.4,0,22.49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Networking,50,17997.5,Discounted
4.4,4417,50,568.03,609,0,6.73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Printers & Scanners,50,28401.5,Discounted
3.7,168,100,330.99,352.95,0,6.22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,100,33099,Discounted
4.2,4310,50,539.99,539.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,50,26999.5,No Discount
4.4,322,50,699.99,699.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Wearables,50,34999.5,No Discount
4.6,1324,200,74.99,74.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,200,14997.999999999998,No Discount
3.5,3445,200,109.99,109.99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,200,21998,No Discount
4.3,246,100,139.95,199.95,0,30.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Headphones,100,13994.999999999998,Discounted
4.8,945,400,21.99,23.99,0,8.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,400,8796,Discounted
4.5,291,400,29.69,32.99,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Phones,400,11876,Discounted
3.9,102,100,68.95,79,0,12.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,TV & Display,100,6895,Discounted
4.7,30,100,77,77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,100,7700,No Discount
4.5,1123,300,56,69.99,0,19.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Speakers,300,16800,Discounted
4.6,8787,500,7.79,7.79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,500,3895,No Discount
4.4,2029,100,254.45,269,0,5.41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,100,25445,Discounted
4.4,81,300,34.99,34.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chargers & Cables,300,10497,No Discount
4.7,6871,200,97.05,97.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,200,19410,No Discount
4.3,2685,400,17.99,39.99,0,55.01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Phones,400,7195.999999999999,Discounted
4.3,2278,200,129.99,143.95,0,9.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Networking,200,25998,Discounted
4.3,125,50,359.95,464.4,0,22.49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Networking,50,17997.5,Discounted
4.4,4417,50,568.03,609,0,6.73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Printers & Scanners,50,28401.5,Discounted
3.7,168,100,330.99,352.95,0,6.22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,100,33099,Discounted
4.2,4310,50,539.99,539.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,50,26999.5,No Discount
4.4,322,50,699.99,699.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Wearables,50,34999.5,No Discount
4.6,1324,200,74.99,74.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,200,14997.999999999998,No Discount
3.5,3445,200,109.99,109.99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,200,21998,No Discount
4.3,246,100,139.95,199.95,0,30.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Headphones,100,13994.999999999998,Discounted
4.8,945,400,21.99,23.99,0,8.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,400,8796,Discounted
4.5,291,400,29.69,32.99,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Phones,400,11876,Discounted
3.9,102,100,68.95,79,0,12.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,TV & Display,100,6895,Discounted
4.7,30,100,77,77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,100,7700,No Discount
4.5,1123,300,56,69.99,0,19.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Speakers,300,16800,Discounted
4.6,8787,500,7.79,7.79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,500,3895,No Discount
4.4,2029,100,254.45,269,0,5.41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,100,25445,Discounted
4.4,81,300,34.99,34.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chargers & Cables,300,10497,No Discount
4.7,6871,200,97.05,97.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,200,19410,No Discount
4.3,2685,400,17.99,39.99,0,55.01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,400,7195.999999999999,Discounted
4.3,2278,200,129.99,143.95,0,9.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Networking,200,25998,Discounted
5,3,200,131.89,131.89,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,200,26377.999999999996,No Discount
4.4,1380,100,269,269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,100,26900,No Discount
4.3,125,50,359.95,464.4,0,22.49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Networking,50,17997.5,Discounted
4.4,4417,50,568.03,609,0,6.73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Printers & Scanners,50,28401.5,Discounted
3.7,168,100,330.99,352.95,0,6.22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,100,33099,Discounted
4.2,4310,50,539.99,539.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,50,26999.5,No Discount
4.4,322,50,699.99,699.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Wearables,50,34999.5,No Discount
4.6,1324,200,74.99,74.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,200,14997.999999999998,No Discount
3.5,3445,200,109.99,109.99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,200,21998,No Discount
4.3,246,100,139.95,199.95,0,30.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Headphones,100,13994.999999999998,Discounted
4.8,5257,20000,19.69,23.26,1,15.35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Power & Batteries,20000,393800,Discounted
4.8,945,400,21.99,23.99,0,8.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,400,8796,Discounted
4.5,291,400,29.69,32.99,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Phones,400,11876,Discounted
3.9,102,100,68.95,79,0,12.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,TV & Display,100,6895,Discounted
4.7,30,100,77,77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,100,7700,No Discount
4.5,1123,300,56,69.99,0,19.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Speakers,300,16800,Discounted
4.6,8787,500,7.79,7.79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,500,3895,No Discount
4.4,2029,100,254.45,269,0,5.41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,100,25445,Discounted
4.4,81,300,34.99,34.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chargers & Cables,300,10497,No Discount
4.7,6871,200,97.05,97.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,200,19410,No Discount
4.3,2685,400,17.99,39.99,0,55.01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Phones,400,7195.999999999999,Discounted
4.3,2278,200,129.99,143.95,0,9.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Networking,200,25998,Discounted
4.8,182,1000,13.99,16.61,1,15.77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Power & Batteries,1000,13990,Discounted
4.4,17057,4000,15.87,15.87,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,4000,63480,No Discount
4.4,4845,9000,139.95,179.95,1,22.23,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Phones,9000,1259550,Discounted
4.7,353,100,206.96,206.96,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,100,20696,No Discount
4.6,906,200,13.99,13.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,200,2798,No Discount
4.3,93,100,149.95,149.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,100,14994.999999999998,No Discount
4.8,14,200,38.99,38.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,200,7798,No Discount
3.9,1706,200,29.99,43.99,0,31.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,200,5998,Discounted
4.6,6293,200,22.99,29.99,0,23.34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,200,4598,Discounted
4.6,1318,50,337,337,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,50,16850,No Discount
4.2,2058,200,19.1,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Speakers,200,3820.0000000000005,No Discount
4.5,115,100,48.99,54.99,0,10.91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,100,4899,Discounted
3.8,3304,200,40.99,40.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,200,8198,No Discount
4.6,73,100,71.89,109.99,0,34.64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Speakers,100,7189,Discounted
4.8,5525,500,7.29,7.29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,500,3645,No Discount
4.8,202,400,19.98,19.98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chargers & Cables,400,7992,No Discount
4.1,336,200,49.99,49.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chargers & Cables,200,9998,No Discount
4.8,353,50,238,238,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,50,11900,No Discount
4.4,1380,100,269,269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,100,26900,No Discount
4.3,125,50,359.95,464.4,0,22.49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Networking,50,17997.5,Discounted
4.4,4417,50,568.03,609,0,6.73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Printers & Scanners,50,28401.5,Discounted
3.7,168,100,330.99,352.95,0,6.22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,100,33099,Discounted
4.2,4310,50,539.99,539.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,50,26999.5,No Discount
4.4,322,50,699.99,699.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Wearables,50,34999.5,No Discount
4.6,1324,200,74.99,74.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,200,14997.999999999998,No Discount
3.5,3445,200,109.99,109.99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,200,21998,No Discount
4.3,246,100,139.95,199.95,0,30.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Headphones,100,13994.999999999998,Discounted
4.8,945,400,21.99,23.99,0,8.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,400,8796,Discounted
4.5,291,400,29.69,32.99,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Phones,400,11876,Discounted
3.9,102,100,68.95,79,0,12.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,TV & Display,100,6895,Discounted
4.7,30,100,77,77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,100,7700,No Discount
4.5,1123,300,56,69.99,0,19.99,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Speakers,300,16800,Discounted
4.6,8787,500,7.79,7.79,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,500,3895,No Discount
4.4,2029,100,254.45,269,0,5.41,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,100,25445,Discounted
4.4,81,300,34.99,34.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chargers & Cables,300,10497,No Discount
4.7,6871,200,97.05,97.05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,200,19410,No Discount
4.3,2685,400,17.99,39.99,0,55.01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,400,7195.999999999999,Discounted
4.3,2278,200,129.99,143.95,0,9.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Networking,200,25998,Discounted
4.8,5257,20000,19.69,23.26,1,15.35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,20000,393800,Discounted
4.8,182,1000,13.99,16.61,1,15.77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,1000,13990,Discounted
4.2,166,100,29.99,29.99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,100,2999,No Discount
4.6,906,200,13.99,13.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,200,2798,No Discount
4.3,93,100,149.95,149.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,100,14994.999999999998,No Discount
4.8,14,200,38.99,38.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,200,7798,No Discount
3.9,1706,200,29.99,43.99,0,31.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,200,5998,Discounted
4.6,6293,200,22.99,29.99,0,23.34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,200,4598,Discounted
4.3,57,50,14.19,19.99,1,29.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Headphones,50,709.5,Discounted
4.6,1318,50,337,337,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,50,16850,No Discount
4.2,2058,200,19.1,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Speakers,200,3820.0000000000005,No Discount
4.5,115,100,48.99,54.99,0,10.91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,100,4899,Discounted
3.8,3304,200,40.99,40.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,200,8198,No Discount
4.6,73,100,71.89,109.99,0,34.64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Speakers,100,7189,Discounted
4.8,5525,500,7.29,7.29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,500,3645,No Discount
4.8,202,400,19.98,19.98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chargers & Cables,400,7992,No Discount
4.1,336,200,49.99,49.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chargers & Cables,200,9998,No Discount
4.8,353,50,238,238,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,50,11900,No Discount
4.7,661,100,15.99,19.99,1,20.01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Phones,100,1599,Discounted
4.3,2549,6000,9.99,15.99,1,37.52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,6000,59940,Discounted
4.8,5257,20000,19.69,23.26,1,15.35,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,20000,393800,Discounted
4.8,182,1000,13.99,16.61,1,15.77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,1000,13990,Discounted
4.6,906,200,13.99,13.99,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,200,2798,No Discount
4.3,93,100,149.95,149.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,100,14994.999999999998,No Discount
4.8,14,200,38.99,38.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,200,7798,No Discount
3.9,1706,200,29.99,43.99,0,31.83,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,200,5998,Discounted
4.6,6293,200,22.99,29.99,0,23.34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,200,4598,Discounted
4.4,3548,1000,119.99,119.99,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,1000,119990,No Discount
4.2,5045,3000,29.06,49.99,1,41.87,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,3000,87180,Discounted
4.6,1318,50,337,337,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,50,16850,No Discount
4.2,2058,200,19.1,19.1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Speakers,200,3820.0000000000005,No Discount
4.5,115,100,48.99,54.99,0,10.91,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,100,4899,Discounted
3.8,3304,200,40.99,40.99,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Power & Batteries,200,8198,No Discount
4.6,73,100,71.89,109.99,0,34.64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Speakers,100,7189,Discounted
4.8,5525,500,7.29,7.29,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Other Electronics,500,3645,No Discount
4.8,202,400,19.98,19.98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chargers & Cables,400,7992,No Discount
4.1,336,200,49.99,49.99,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Chargers & Cables,200,9998,No Discount
4.8,353,50,238,238,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Phones,50,11900,No Discount
4.9,11,50,739,739,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,50,36950,No Discount
4.4,1380,100,269,269,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,100,26900,No Discount
4.3,125,50,359.95,464.4,0,22.49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Networking,50,17997.5,Discounted
4.4,4417,50,568.03,609,0,6.73,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Printers & Scanners,50,28401.5,Discounted
3.7,168,100,330.99,352.95,0,6.22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,100,33099,Discounted
4.2,4310,50,539.99,539.99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Laptops,50,26999.5,No Discount
4.4,322,50,699.99,699.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Wearables,50,34999.5,No Discount
4.6,1324,200,74.99,74.99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,200,14997.999999999998,No Discount
3.5,3445,200,109.99,109.99,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Phones,200,21998,No Discount
4.3,246,100,139.95,199.95,0,30.01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Headphones,100,13994.999999999998,Discounted
4.8,945,400,21.99,23.99,0,8.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Cameras,400,8796,Discounted
4.5,291,400,29.69,32.99,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Phones,400,11876,Discounted
3.9,102,100,68.95,79,0,12.72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,TV & Display,100,6895,Discounted
